"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","2021NEW047","BH04/81 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-01-04,217190,226350,"to 10m",NA,NA,"Offaly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier",NA
"2","2021NEW048","BH04/89 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-01-04,229950,229330,"to 10m",NA,NA,"Offaly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier",NA
"3","2021NEW049","BH04/83 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-01-04,221150,223590,"to 10m",NA,NA,"Offaly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier",NA
"4","2021NEW050","BH04/78 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-01-04,213600,228390,"to 10m",NA,NA,"Offaly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pelliceir",NA
"5","2021NEW051","BHO4/85 sample 3",NA,"Borehole",NA,NA,"DTB Unknown",2004-01-04,214390,221340,"to 10m",NA,NA,"Offaly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary",NA
"6","2023SEW106","BH04/68A sample 2b",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,224340,237340,"to 10m",NA,NA,"Offaly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
"7","2023SEW107","BH04/72 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,221440,230350,"to 10m",NA,NA,"Offaly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
"8","2023SEW111","BH04/67 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,227610,235530,"to 10m",NA,NA,"Offaly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section
",NA
"9","2023SWW301","BH04/75 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,213290,232040,"to 10m",NA,NA,"Offaly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2321NEW031","BH04/50 sample 1",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,251260,222200,"to 10m",NA,NA,"Offaly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
