"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","1709NEW011",NA,NA,"Borehole",NA,NA,NA,NA,191090,100450,"to within 10m","KNOCKAUNROE",NA,"Waterford",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1709NEW014",NA,NA,"Borehole",NA,18,NA,NA,192600,98780,"to within 10m","BALLYNERROON WEST",NA,"Waterford",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1709SEW007",NA,NA,"Borehole",NA,NA,NA,NA,195450,97150,"to within 10m","SHEAN",NA,"Waterford",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1709SEW008",NA,"Tallow Hill WS, Waterford Co Co","Spring",NA,NA,NA,NA,199900,94730,"to within 10m","TALLOWBRIDGE LANDS",NA,"Waterford",28,"Public supply (Co Co)","Low Spring",NA,134,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977 SURVEY No 177/19, SPRING CLASSIF = M, Q FROM PUMPHOUSE",NA,NA
"5","1709SEW009",NA,"Aglish-Glencairn WS, Waterford Co. Co.","Borehole",NA,NA,NA,NA,198040,95840,"to within 10m","COOLOWEN LITTLE",NA,"Waterford",28,"Public supply (Co Co)","Moderate",NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1709SEW010",NA,NA,"Borehole",NA,6,NA,NA,197160,97710,"to within 10m","BALLYDUFF LOWER",NA,"Waterford",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1709SEW011",NA,NA,"Borehole",NA,3,NA,NA,196950,98300,"to within 10m","BALLYDUFF LOWER",NA,"Waterford",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1709SEW012",NA,NA,"Borehole",NA,2,NA,NA,196950,98350,"to within 10m","BALLYDUFF LOWER",NA,"Waterford",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1709SEW013",NA,NA,"Borehole",NA,4,NA,NA,196950,98390,"to within 10m","BALLYDUFF LOWER",NA,"Waterford",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1709SEW014",NA,NA,"Borehole",NA,3,NA,NA,196950,98470,"to within 10m","BALLYDUFF LOWER",NA,"Waterford",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1709SEW015",NA,NA,"Borehole",NA,3,NA,NA,199440,98740,"to within 10m","CLOONBEG",NA,"Waterford",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1709SEW016",NA,NA,"Borehole",NA,37,NA,NA,195700,98520,"to within 10m","CLOONBEG",NA,"Waterford",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1709SEW017",NA,NA,"Borehole",NA,0,NA,NA,199970,98230,"to within 10m","GLENCAIRN",NA,"Waterford",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1709SEW018",NA,NA,"Borehole",NA,39,NA,NA,196030,99170,"to within 10m","BALLYDUFF",NA,"Waterford",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","1709SEW019",NA,NA,"Borehole",NA,59,NA,NA,196010,99370,"to within 10m","BALLYDUFF",NA,"Waterford",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","1709SEW020",NA,NA,"Borehole",NA,58,NA,NA,196020,99280,"to within 10m","BALLYDUFF",NA,"Waterford",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","1709SEW021",NA,NA,"Borehole",NA,2,NA,NA,196200,98790,"to within 10m","BALLYDUFF LOWER",NA,"Waterford",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","1709SEW022",NA,NA,"Borehole",NA,2,NA,NA,196190,98730,"to within 10m","BALLYDUFF LOWER",NA,"Waterford",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","1709SEW023",NA,NA,"Borehole",NA,6,NA,NA,196180,98650,"to within 10m","BALLYDUFF LOWER",NA,"Waterford",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","1709SEW024",NA,NA,"Borehole",NA,12,NA,NA,198030,98030,"to within 10m","GLEN BEG",NA,"Waterford",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
