"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","2331NEW195","MO-BH28","gsi","Borehole",2,2,"Bedrock Presumed",2000-05-02,251390,325420,"to 10m","CLONAVILLA",NA,"Monaghan",12,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2331NEW196","MO-BH29","gsi","Borehole",2.5,2.5,"Bedrock Presumed",2000-05-02,252210,323960,"to 10m","SKEACHORN",NA,"Monaghan",17,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2331NEW197","MO-BH30","gsi","Borehole",3,3,"Bedrock Presumed",2000-05-02,250420,322250,"to 10m","CORCUMMINS",NA,"Monaghan",16,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2331NEW198","MO-BH31","GSI","Borehole",4.8,4.8,"Bedrock Presumed",2000-05-31,248560,320450,"to 10m","HILTON DEMESNE",NA,"Monaghan",16,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2331NEW199","MO-BH35","GSI","Borehole",3.5,3.5,"Bedrock Presumed",2000-05-03,248500,320470,"to 10m","CAVANREAGH",NA,"Monaghan",16,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2331NEW200","MO-BH37","GSI depth to rock drilling","Borehole",3.3,3.3,"Bedrock Presumed",2000-05-04,251390,328400,"to 10m","GORTNAWINNY",NA,"Monaghan",12,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2331NEW201","MO-BH38","GSI depth to rock drilling","Borehole",3.3,3.3,"Bedrock Presumed",2000-05-04,251510,328420,"to 10m","GORTNAWINNY",NA,"Monaghan",12,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2331NEW202","MO-BH40","GSI depth to bedrock drilling","Borehole",9,9,"Bedrock Presumed",2000-05-04,254460,327300,"to 10m","GRANSHA",NA,"Monaghan",12,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2331NEW203","MO-BH41","GSI depth to rock drilling","Borehole",8,NA,"Bedrock Not Met",2000-05-04,256160,325460,"to 10m","KILLYFUDDY",NA,"Monaghan",12,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2331NEW204","MO-BH43","GSI depth to rock drilling","Borehole",12,NA,"Bedrock Not Met",2000-05-09,258830,327010,"to 10m","LISARRILLY",NA,"Monaghan",12,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
