"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","2011NEW020","TRIAL WELL 35/7","WEXFORD CO.COUNCIL","Borehole",48.7,1,"Bedrock Met",1986-10-01,284400,125600,"to within 10m","BALLYSHANNON",NA,"Wexford",35,"Public supply (Co Co)","Excellent","I",1636,NA,NA,NA,233.7,250,35,NA,NA,NA,NA,NA,"BALLYSHANNON LANE","STEEL CASING"
"2","2611NEW017","TW 31/1","WEXFORD COUNTY COUNCIL","Borehole",61,9,"Bedrock Met",1979-10-01,287100,126900,"to within 10m","GLENOGE",NA,"Wexford",31,"Public supply (Co Co)","Excellent","II",621,NA,NA,NA,36.5,200,NA,NA,NA,NA,NA,NA,NA,"MAIN AQUIFER VOLCANIC, STEEL CASING"
"3","2611NEW018","TRIAL WELL#2","WEXFORD CO.COUNCIL","Borehole",61,10,"Bedrock Met",1980-04-01,287600,127400,"to within 10m","ADAMSTOWN",NA,"Wexford",31,"Public supply (Co Co)","Excellent","II",1418,NA,NA,NA,44.7,200,NA,NA,NA,NA,NA,NA,NA,"VOLCANIC, STEEL CASING"
"4","2611NEW019","TRIAL WELL 31/10","WEXFORD CO.COUNCIL","Borehole",54.8,6,"Bedrock Met",1986-10-01,286800,126600,"to within 10m","GLENOGE",NA,"Wexford",31,"Public supply (Co Co)","Excellent","I",2300,NA,NA,NA,121.05,250,30,41,NA,NA,NA,NA,NA,"VOLCANIC, STEEL CASING"
"5","2611NEW021","TRIAL WELL","WEXFORD CO.COUNCIL","Borehole",46.5,5.5,"Bedrock Met",1986-11-01,286300,126000,"to within 10m","TOMGARROW",NA,"Wexford",35,"Public supply (Co Co)","Excellent",NA,1600,NA,NA,NA,NA,250,17.5,30,NA,NA,NA,NA,NA,"STEEL CASING"
"6","2611NEW022","TRIAL WELL","WEXFORD CO.COUNCIL","Borehole",62,9,"Bedrock Met",1986-11-01,285800,125000,"to within 10m","BALLYSHANNON",NA,"Wexford",35,"Public supply (Co Co)","Excellent",NA,580,NA,NA,NA,NA,250,15,45,NA,NA,NA,NA,NA,"STEEL CASING"
"7","2909NWW003","TRIAL WELL #14 FARDYSTOWN","WEXFORD CO.COUNCIL","Borehole",64,9.5,"Bedrock Met",1987-06-01,298050,109800,"to within 10m","CASTLETOWN",NA,"Wexford",47,"Public supply (Co Co)","Poor",NA,27,NA,NA,NA,NA,200,15,61,NA,NA,NA,NA,NA,"SOUTH WEXFORD LIMESTONE"
"8","2911SEW001",NA,"WEXFORD CO.COUNCIL","Borehole",61,18.3,"Bedrock Met",1996-05-01,305610,115940,"to within 10m","SHEEPWALK",NA,"Wexford",47,"Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,204,27.4,NA,NA,NA,NA,NA,NA,NA
"9","2911SWW020",NA,"WEXFORD CO.COUNCIL","Borehole",61.1,26,"Bedrock Met",1996-05-01,304850,117930,"to within 10m","ROWESTOWN",NA,"Wexford",42,"Public supply (Co Co)","Excellent","II",726,NA,NA,NA,35.8,610,NA,NA,NA,NA,NA,NA,NA,NA
"10","2911SWW021",NA,"WEXFORD CO.COUNCIL","Borehole",64.2,19,"Bedrock Met",NA,304670,115400,"to within 10m","BALLYKELLY",NA,"Wexford",42,"Public supply (Co Co)","Excellent","I",2536,NA,NA,NA,97.2,610,23,NA,NA,NA,NA,NA,NA,"Steel Casing, Max Safe yield: 
32.7m3/day"
"11","2911SWW022",NA,"WEXFORD CO.COUNCIL","Borehole",21,NA,"Bedrock Not Met",1996-03-01,304320,116150,"to within 10m","BALLYKILLIANE",NA,"Wexford",42,"Public supply (Co Co)","Excellent","I",2060,NA,NA,NA,506.1,510,12,NA,NA,NA,NA,NA,NA,NA
"12","2911SWW023",NA,"WEXFORD CO. COUNCIL","Borehole",61,30,"Bedrock Met",1996-05-01,303550,114930,"to within 10m","RATHMACKNEE LITTLE",NA,"Wexford",42,"Public supply (Co Co)","Excellent","III",576,NA,NA,NA,15.6,610,35,NA,NA,NA,NA,NA,NA,NA
"13","2911SWW024","TRIAL WELL#1/FARDYSTOWN RWS","WEXFORD CO.COUNCIL","Borehole",61,14.9,"Bedrock Met",1987-03-01,303750,113200,"to within 10m","WALSHESTOWN",NA,"Wexford",47,"Public supply (Co Co)","Excellent","I",1354,NA,NA,NA,98.6,200,15,32,NA,NA,NA,NA,NA,"SOTH WEXFORD LIMESTONE, STEEL CASING"
"14","2911SWW025","TRIAL WELL #2/FARDYSTOWN RWS","WEXFORD CO.COUNCIL","Borehole",54,11,"Bedrock Met",1989-03-01,303750,113000,"to within 10m","WALSHESTOWN",NA,"Wexford",47,"Public supply (Co Co)","Excellent","I",1700,NA,NA,NA,296,200,40,NA,NA,NA,NA,NA,NA,"SOUTH WEXFORD LIMESTONE, STEEL  CASING"
"15","2911SWW028",NA,"WEXFORD CO.COUNCIL","Borehole",61.4,15,"Bedrock Met",1996-05-01,302650,112650,"to within 10m","TAGUNNAN",NA,"Wexford",47,"Public supply (Co Co)","Excellent","I",2760,NA,NA,NA,184,610,55,NA,NA,NA,NA,NA,NA,NA
"16","2911SWW030","PW5","WEXFORD CO.COUNCIL","Borehole",60.1,20,"Bedrock Met",1996-04-01,302170,112410,"to within 10m","HARDYGREGAN",NA,"Wexford",47,"Public supply (Co Co)","Excellent","I",2693,NA,NA,NA,212.9,610,27,NA,NA,NA,NA,NA,NA,NA
"17","2911SWW032","TRIAL WELL #7/ FARDYSTOWN RWS","WEXFORD CO.COUNCIL","Borehole",42.7,29,"Bedrock Met",1987-04-01,301660,111160,"to within 10m","COURTLANDS EAST",NA,"Wexford",47,"Public supply (Co Co)","Excellent","I",2040,NA,NA,NA,167,200,15.5,31,NA,NA,NA,NA,NA,"STEEL CASING"
"18","2911SWW033",NA,"WEXFORD COUNCIL","Borehole",36.6,15.8,"Bedrock Met",1996-05-01,301940,111890,"to within 10m","COURTLANDS EAST",NA,"Wexford",47,"Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
