"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","0801NWW001",NA,NA,"Borehole",68.6,0,"Bedrock Met",1999-04-15,81450,28030,"to 1km","GOLEEN","Boulysallagh","Cork",147,"Agri & domestic use","Poor","V",32.7,NA,NA,24.4,1.34,152,53.3,NA,NA,NA,NA,"Drilled by Leo O'Sullivan, Vicarstown
",NA,"4 hr test"
"2","0803SWW002",NA,NA,"Borehole",54.9,3,"Bedrock Met",2002-10-11,88520,34590,"to 1km","RATOORAGH","Skull","Cork",139,"Domestic use only","Poor","V",27.3,NA,NA,24.4,1.12,165,21.3,39.6,NA,NA,NA,"Drilled by Southern Pumps Ltd, Cork
DtB inferred from casing","No map provided","72 hr test"
"3","1103NEW002","WTB/CK 4737",NA,"Borehole",25.6,NA,"DTB Unknown",1966-02-15,139670,41350,"to 1km","CLONAKILTY","Desert","Cork",135,"Unknown","Poor",NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled Feb 1966",NA,NA
"4","1103NEW004","BH#1","Ardfield Creamery, Clonakilty","Borehole",61,NA,"Bedrock Met",NA,137710,41360,"to 1km","CLONAKILTY",NA,"Cork",135,"Agri & domestic use","Poor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poor supply"
"5","1103NEW005","BH#2","Ardfield Creamery, Clonakilty","Borehole",42.7,NA,"Bedrock Met",NA,137710,41300,"to 1km","CLONAKILTY",NA,"Cork",135,"Agri & domestic use","Good",NA,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1103NWW001",NA,NA,"Borehole",27.4,3.7,"Bedrock Met",NA,115170,44580,"to 1km","TONEAGH","Drimoleague","Cork",126,"Domestic use only","Good",NA,109,NA,NA,NA,NA,152,6.09,12.1,28.96,NA,NA,NA,"Rotary
Location from site map inlcuded on well card","good quality. On-going pumping"
"7","1105NEW003",NA,NA,"Borehole",52.4,3,"Bedrock Met",1966-10-20,129820,68940,"to 1km","INCHISINE",NA,"Cork",70,"Unknown","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wtb/ck 3929",NA,NA
"8","1105NEW008",NA,NA,"Borehole",33.5,3,"Bedrock Met",1975-07-01,139600,69850,"to 1km","LEHENAGH",NA,"Cork",71,"Unknown","Poor",NA,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1105NEW009",NA,NA,"Borehole",73.8,3.7,"Bedrock Met",1973-11-20,139600,69760,"to 1km","LEHENAGH",NA,"Cork",71,"Unknown","Poor",NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wtb/ck 10638",NA,NA
"10","1105NEW011",NA,NA,"Borehole",3,1.5,"Bedrock Met",1974-04-30,128660,67370,"to 1km","DROMCARRA",NA,"Cork",82,"Unknown","Poor",NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wtb/ck 10265",NA,NA
"11","1105NEW013",NA,NA,"Borehole",21.9,7.6,"Bedrock Met",1952-08-11,129820,68870,"to 1km","INCHISINE",NA,"Cork",82,"Unknown","Poor",NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w/ck 830",NA,NA
"12","1105NEW014",NA,NA,"Borehole",21.3,6.7,"Bedrock Met",1961-09-05,129810,68790,"to 1km","INCHISINE",NA,"Cork",82,"Unknown","Poor",NA,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w/ck 6186 wtb/ck 1952",NA,NA
"13","1105NEW015",NA,NA,"Borehole",NA,6.1,"Bedrock Met",1975-04-20,137770,66110,"to 1km","KILBARRY",NA,"Cork",83,"Unknown","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wtb/ck 2094",NA,NA
"14","1105NEW023",NA,NA,"Borehole",39,6.1,"Bedrock Met",1971-08-20,139770,67650,"to 1km","CROSSMAHON",NA,"Cork",83,"Unknown","Poor",NA,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
