"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","2613NEW041","Carlow Drift Survey, 1963","Carlow Co. County Pump No. 182","Borehole",14.9,0.9,"Bedrock Met",NA,276680,142760,"to 10m","BALLYBEG",NA,"Carlow",24,"Public supply (Co Co)","Moderate",NA,87.3,NA,NA,NA,NA,NA,6.1,7.6,11.9,NA,NA,NA,NA,NA
"2","2613NEW042","Carlow Drift Survey, 1963",NA,"Dug well",9.1,NA,"DTB Unknown",NA,276720,142780,"to 10m","BALLYBEG",NA,"Carlow",24,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good yield"
"3","2613NEW043","Carlow Drift Survey, 1963",NA,"Dug well",11.3,NA,"DTB Unknown",NA,275090,141740,"to 10m","MARLEY",NA,"Carlow",24,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very Good yield"
"4","2613NEW044","Carlow Drift Survey, 1963",NA,"Borehole",24.4,9.1,"Bedrock Met",NA,275460,141410,"to 10m","MARLEY",NA,"Carlow",24,"Agri & domestic use","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2613NEW045","Carlow Drift Survey, 1963",NA,"Dug well",3.8,3.8,"Bedrock Met",1963-06-01,275210,144970,"to 10m","BALLYROUGHAN BIG",NA,"Carlow",24,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dry well in June 1963"
"6","2613NEW046","Carlow Drift Survey, 1963",NA,"Dug well",6.1,6.1,"Bedrock Met",1963-05-01,276610,145580,"to 10m","INCH",NA,"Carlow",24,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Goes dry"
"7","2613NEW047","Carlow Drift Survey, 1962",NA,"Borehole",33.5,4.6,"Bedrock Met",1962-11-23,275780,141810,"to 10m","MARLEY",NA,"Carlow",24,"Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,27.4,NA,NA,NA,NA,NA,NA,"Yield very good, nov-1962"
"8","2613NEW048","Carlow Drift Survey, 1963",NA,"Borehole",19.8,1.8,"Bedrock Met",NA,275240,141100,"to 10m","MARLEY",NA,"Carlow",24,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very good yield"
"9","2613NEW049","Carlow Drift Survey, 1963",NA,"Dug well",6.7,2.1,"Bedrock Met",NA,276710,140110,"to 10m","BALLYCRINNIGAN",NA,"Carlow",24,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Goes dry"
"10","2613NEW052","WG 285",NA,"Borehole",28.4,3.4,"Bedrock Met",2000-05-24,278220,148880,"to 10m","KNOCKMORE",NA,"Carlow",22,"Agri & domestic use","Poor","IV",32.7,NA,NA,NA,5.37,165,30.5,NA,NA,NA,NA,NA,NA,NA
