"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","2017NWW002",NA,"Moneygall WSS #2","Spring",NA,NA,NA,NA,204170,182640,"to 100m","BUSHERSTOWN",NA,"Offaly",45,"Public supply (Co Co)","Low Spring",NA,NA,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In yield folder figure of 58,475 gpd given as  '90 average.",NA,NA
"2","2017NWW019",NA,NA,"Borehole",NA,5.4,"Bedrock Met",NA,205790,189500,"to 100m","BALLYWILLIAM","SHINRONE","Offaly",45,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,150,51.8,NA,NA,NA,NA,"well depth unknown",NA,"chemistry available"
"3","2017NWW020",NA,NA,"Borehole",43.3,9.1,"Bedrock Met",2000-12-06,208930,188600,"to 100m","CLYDUFF","ROSCREA","Offaly",45,"Agri & domestic use","Poor","V",32.7,NA,NA,NA,1.68,150,25.6,31.7,37.8,NA,NA,NA,NA,"chemistry available"
"4","2019NEW005","ILC 1624","KINNITTY FOREST TRAINING CENTRE","Borehole",41.7,14.3,"Bedrock Met",1971-04-16,220300,205700,"to 100m","CASTLETOWN AND GLINSK","Kinnitty","Offaly",36,"Domestic use only","Moderate","III",79.9,NA,NA,2.7,23.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2019NEW010",NA,NA,"Borehole",38.1,18.9,"Bedrock Met",1997-12-15,222660,208400,"to 100m","CADAMSTOWN",NA,"Offaly",37,"Agri & domestic use","Moderate","IV",54.5,NA,NA,NA,4.47,150,33.5,NA,NA,NA,NA,NA,"Chemistry available","Chemistry available"
"6","2019NEW011",NA,NA,"Borehole",67,20.7,"Bedrock Met",NA,219800,202300,"to 100m","CUMBER UPPER","BIRR","Offaly",36,"Agri & domestic use","Moderate",NA,54.5,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,"chemistry available"
"7","2019NEW012",NA,NA,"Borehole",77.4,NA,"DTB Unknown",1999-03-01,219250,207760,"to 100m","KNOCKBARROW","KINNITY","Offaly",36,"Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chemistry available"
"8","2019NEW013",NA,NA,"Borehole",54.9,14.3,"Bedrock Met",NA,219250,207600,"to 100m","KNOCKBARROW",NA,"Offaly",36,"Agri & domestic use","Moderate","IV",43.6,NA,NA,NA,3.58,150,47.2,NA,NA,NA,NA,NA,NA,"chemistry available"
"9","2019NWW026",NA,NA,"Borehole",30.5,2.1,"Bedrock Met",NA,206170,200560,"to 100m","BALLYEGAN","BIRR","Offaly",38,"Agri & domestic use","Moderate",NA,76.4,NA,NA,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA
"10","2019NWW027",NA,NA,"Borehole",30.5,10,"Bedrock Met",NA,210950,206160,"to 100m","KILLAUN","BIRR","Offaly",35,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,"chemistry available"
"11","2019NWW028",NA,NA,"Borehole",61,13.1,"Bedrock Met",1998-05-08,207500,207500,"to 100m","BALLINDOWN","BIRR","Offaly",35,"Agri & domestic use","Poor","V",14.2,NA,NA,NA,0.3,150,24.4,54.9,NA,NA,NA,NA,NA,"chemistry available"
"12","2019NWW029",NA,NA,"Borehole",51.8,10.5,"Bedrock Met",1997-11-24,205550,208000,"to 100m","CLONDALLOW",NA,"Offaly",35,"Agri & domestic use","Poor","V",26.7,NA,NA,NA,1,150,47.2,NA,NA,NA,NA,NA,NA,"chemistry available"
"13","2019NWW030",NA,NA,"Borehole",45.7,4.3,"Bedrock Met",1988-06-17,210240,208940,"to 100m","CLONCARBAN","BIRR","Offaly",30,"Agri & domestic use","Poor",NA,36.6,NA,NA,NA,NA,150,15.2,39.6,NA,NA,NA,NA,NA,"chemistry available"
"14","2019NWW031",NA,NA,"Borehole",53.3,5.4,"Bedrock Met",1997-11-01,213450,208550,"to 100m","RUSSELLSPENN",NA,"Offaly",31,"Agri & domestic use","Poor",NA,18.5,NA,NA,NA,NA,150,47.2,48.7,NA,NA,NA,NA,NA,"chemistry available"
"15","2019SEW083",NA,NA,"Borehole",53.3,3.7,"Bedrock Met",1998-08-26,215850,195700,"to 100m","BALLYPHILLIP","ROSCREA","Offaly",43,"Agri & domestic use","Poor",NA,32.7,NA,NA,NA,NA,150,36.5,NA,NA,NA,NA,NA,NA,"chemistry available"
"16","2019SEW084",NA,NA,"Borehole",45.7,4.3,"Bedrock Met",2000-03-30,217050,193050,"to 100m","GORRAUN","ROSCREA","Offaly",43,"Agri & domestic use","Moderate",NA,43.6,NA,NA,NA,NA,NA,39.6,NA,NA,NA,NA,NA,NA,"Steel Casing, Max Safe yield: 
32.7m3/day"
"17","2019SEW085",NA,NA,"Borehole",61,12.2,"Bedrock Met",1999-04-01,217730,196820,"to 100m","CLASHROE","ROSCREA","Offaly",39,"Agri & domestic use","Poor",NA,36.5,NA,NA,NA,NA,150,48.8,NA,NA,NA,NA,NA,NA,"chemistry available"
"18","2019SWW020","ILC 981","ATKINSON ESTATE","Borehole",15.8,NA,"DTB Unknown",1978-11-05,203550,192980,"to 100m","CANGORT",NA,"Offaly",42,NA,"Poor","V",20,NA,NA,6.7,2.99,NA,NA,NA,NA,NA,NA,"HIGH IRON.",NA,NA
"19","2019SWW025",NA,NA,"Borehole",30.5,10.7,"Bedrock Met",1998-08-05,202700,190150,"to 100m","GLASSHOUSE","BIRR","Offaly",42,"Agri & domestic use","Poor","V",13.1,NA,NA,NA,0.9,150,24.4,NA,NA,NA,NA,NA,NA,"chemistry available"
"20","2019SWW026",NA,NA,"Borehole",68.6,22.3,"Bedrock Met",1998-04-17,207850,196850,"to 100m","GORTEENAFOLY","BIRR","Offaly",38,"Agri & domestic use","Poor","V",13.1,NA,NA,NA,0.24,150,64,NA,NA,NA,NA,NA,NA,"chemistry available"
