"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","2623NEW351","BH289","Westmeath County Council","Borehole",22,NA,"Bedrock Not Met",2001-02-15,277140,240300,"to 10m","JOHNSTOWN",NA,"Meath",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6.2,NA,NA,NA,"Drilled by Norwest Holst Soil Engineering Ltd
Consultants MCOS",NA,NA
"2","2623NEW352","BH290","Westmeath County Council","Borehole",30.5,29.1,"Bedrock Met",2001-02-20,277120,240290,"to 10m","JOHNSTOWN",NA,"Meath",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,"Drilled by Norwest Holst Soil Engineering Ltd
Consultants MCOS",NA,NA
"3","2623NEW353","BH291","Westmeath County Council","Borehole",20,NA,"Bedrock Not Met",2001-02-22,277100,240270,"to 10m","JOHNSTOWN",NA,"Meath",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,4.7,NA,NA,NA,"Drilled by Norwest Holst Soil Engineering Ltd
Consultants MCOS",NA,NA
"4","2623NEW354","P100","Westmeath County Council","Borehole",3.1,NA,"Bedrock Not Met",2000-05-18,277110,240280,"to 10m","JOHNSTOWN",NA,"Meath",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,"Driller Geotech by shell & auger
Consultants MCOS","N4 investigation",NA
"5","2623NEW355","P100A","Westmeath County Council","Borehole",27,26.8,"Bedrock Met",2000-05-28,277110,240280,"to 10m","JOHNSTOWN",NA,"Meath",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Geotech
Consultants MCOS","N4 investigation",NA
"6","2623NEW356","P101","Westmeath County Council","Borehole",5.7,NA,"Bedrock Not Met",2000-05-17,277130,240290,"to 10m","JOHNSTOWN",NA,"Meath",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,"Driller Geotech by shell & auger
Consultants MCOS","N4 investigation",NA
"7","2623NEW357","P101A","Westmesth County Council","Borehole",21.8,NA,"Bedrock Not Met",2000-06-07,277120,240290,"to 10m","JOHNSTOWN",NA,"Meath",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Geotech by wireline rotary
Consultants MCOS","N4 investigation",NA
"8","2623NEW358","P102","Westmeath County Council","Borehole",16.6,NA,"Bedrock Not Met",2000-05-22,277160,240300,"to 10m","JOHNSTOWN",NA,"Meath",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,9.5,NA,NA,NA,"Drilled by Geotech by shell & auger/rotary
Consultants MCOS",NA,NA
"9","2623NEW359","P102A","Westmeath County Council","Borehole",27,NA,"Bedrock Not Met",2000-05-29,277170,240290,"to 10m","JOHNSTOWN",NA,"Meath",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14.5,NA,NA,NA,"Drilled by Geotech by rotary ODEX
Consultants MCOS","N4 investigation",NA
"10","2625NWW001","PW 1","Meath Co. Council","Borehole",61,6.5,"Bedrock Met",1985-03-01,272490,263270,"to 10m","TOWN PARKS","ATHBOY","Meath",29,"Public supply (Co Co)","Excellent","I",1080,1080,NA,1.1,800,NA,NA,NA,NA,NA,NA,"Hard black limestone from 10m",NA,NA
"11","2623NEW001",NA,NA,"Dug well",6,NA,"Bedrock Not Met",NA,277440,248700,"to 20m","KILBALLYPORTER",NA,"Meath",42,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EIS (environmental impact state) survey REEF LIMESTONE",NA,NA
