"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"217","2321NWW046",NA,"ESB","Dug well",3.4,NA,"Bedrock Not Met",1959-01-01,237200,225140,"to 1km","CAPPANCUR",NA,"Offaly",17,"Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESB ref. 17-7-32",NA,NA
"218","2321NWW047",NA,NA,"Dug well",7,3.4,"Bedrock Met",1963-09-06,237200,225250,"to 1km","CAPPANCUR",NA,"Offaly",17,"Domestic use only","Poor",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 617",NA,NA
"219","2321NWW048",NA,NA,"Dug well",5.2,NA,"Bedrock Not Met",1960-09-12,237200,225360,"to 1km","CAPPANCUR",NA,"Offaly",17,"Domestic use only","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No solid rock encountered.
WTB/OFF 413",NA,NA
"220","2321NWW049",NA,"ESB","Dug well",2.7,NA,"Bedrock Not Met",1959-01-01,237200,225500,"to 1km","CAPPANCUR",NA,"Offaly",17,"Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESB ref. 17-10-6",NA,NA
"221","2321NWW050",NA,NA,"Dug well",5.5,NA,"DTB Unknown",1972-09-18,242000,226600,"to 1km","BALLYCOMMON",NA,"Offaly",17,"Domestic use only","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2321NWW051",NA,NA,"Borehole",12.8,6.1,"Bedrock Met",1973-01-26,235680,224030,"to 1km","CLONCOLLOG",NA,"Offaly",17,"Domestic use only","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 1633",NA,NA
"223","2321NWW052",NA,NA,"Borehole",19.8,6.1,"Bedrock Met",1973-11-07,234920,222720,"to 1km","CLONMINCH",NA,"Offaly",17,"Domestic use only","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 123",NA,NA
"224","2321NWW053",NA,NA,"Borehole",21.6,4.3,"Bedrock Met",1926-04-01,233680,225430,"to 1km","PUTTAGHAN",NA,"Offaly",17,"Domestic use only",NA,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,"yield not recorded (1926).",NA,NA
"225","2321NWW054",NA,"TULLAMORE GOLF CLUB","Borehole",18.7,5.9,"Bedrock Met",1926-06-15,233000,224000,"to 1km","SPOLLANSTOWN",NA,"Offaly",17,"Domestic use only","Poor",NA,1.6,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA
"226","2321NWW055",NA,"OFFALY BOARD OF HEALTH","Borehole",30.5,5.2,"Bedrock Met",1940-01-01,235470,226750,"to 1km","BALLYDALY",NA,"Offaly",17,"Domestic use only","Poor",NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
