"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","2023NEW037","BH03/122 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-04,228720,245780,"to 10m",NA,NA,"Westmeath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary",NA
"2","2023NEW038","BH03/123 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,229370,242290,"to 10m",NA,NA,"Westmeath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
"3","2023NEW039","BH03/130 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,221680,243260,"to 10m",NA,NA,"Westmeath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
"4","2023NEW040","BH03/131 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,222960,246220,"to 10m",NA,NA,"Westmeath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
"5","2023NEW041","BH03/133 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,220380,246870,"to 10m",NA,NA,"Westmeath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
"6","2023NEW042","BH03/139 sample3",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,216990,246760,"to 10m",NA,NA,"Westmeath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
"7","2023NEW044","BH03/142 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,218230,243050,"to 10m",NA,NA,"Westmeath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
"8","2023NEW044","BH03/143b sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,215780,241240,"to 10m",NA,NA,"Westmeath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
"9","2023NEW045","BH03/121 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,230300,248370,"to 10m",NA,NA,"Westmeath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
"10","2023NEW046","BH03/136 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,220760,249320,"to 10m",NA,NA,"Westmeath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
"11","2023NWW135","BH03/141 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,213130,245590,"to 10m",NA,NA,"Westmeath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
"12","2023SEW108","BH03/83 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,229850,239860,"to 10m",NA,NA,"Westmeath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
"13","2023SEW109","BH03/115 sample 3",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,229600,233290,"to 10m",NA,NA,"Westmeath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
"14","2023SEW110","BH03/204 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,218740,236040,"to 10m",NA,NA,"Westmeath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
"15","2023SEW112","BH03147 sample 2",NA,"Borehole",NA,NA,"DTB Unknown",2004-04-01,216600,235180,"to 10m",NA,NA,"Westmeath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Xavier Pellicier - Quaternary section",NA
