"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","1715NEW043","PW 017",NA,"Borehole",123.4,3.7,"Bedrock Met",1998-07-24,190040,169190,"to 10m","LISGARRIFF WEST",NA,"Tipperary","27","Agri & domestic use","Moderate","V",43.6,NA,NA,37.8,1.15,152,90.5,109.7,NA,NA,NA,"Drilled by Crystal Water Drilling Ltd, Cappamore",NA,"PT= 72hrs"
"2","1715NEW047",NA,NA,"Borehole",NA,2.8,"Bedrock Presumed",2000-05-31,195570,167540,"to 10m","CHALKHILL",NA,"Tipperary","33","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very stony, and wet.",NA,NA
"3","1715NEW048",NA,NA,"Borehole",NA,2,"Bedrock Met",2000-05-31,195830,167670,"to 10m","CHALKHILL",NA,"Tipperary","33","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"old decomposed rock",NA,NA
"4","1715NEW049",NA,NA,"Borehole",4.5,NA,"Bedrock Not Met",2000-05-31,195690,169970,"to 10m","GLENTANE",NA,"Tipperary","33","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clayey stones",NA,NA
"5","1715NEW050",NA,NA,"Borehole",NA,2.8,"Bedrock Presumed",2000-05-31,196350,168660,"to 10m","GLENTANE",NA,"Tipperary","33","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wet sand and gravels",NA,NA
"6","1715NEW051",NA,NA,"Borehole",NA,3.5,"Bedrock Presumed",2000-05-31,197510,167510,"to 10m","COOLEEN",NA,"Tipperary","34","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sandy clay and gravels",NA,NA
"7","1715NEW052",NA,NA,"Borehole",3,3,"Bedrock Presumed",2000-05-31,198860,167130,"to 10m","CULLAHILL",NA,"Tipperary","34","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gravels and stones",NA,NA
"8","1715NEW053",NA,NA,"Borehole",2.8,2.8,"Bedrock Presumed",2000-05-31,198330,166250,"to 10m","BALLYDUFF",NA,"Tipperary","34","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wet sandy gravels",NA,NA
"9","1715NEW054",NA,NA,"Borehole",2.5,2.5,"Bedrock Presumed",2000-05-31,197260,165730,"to 10m","CRONAVONE",NA,"Tipperary","34","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gravels",NA,NA
"10","1715NEW055",NA,NA,"Borehole",4,NA,"Bedrock Not Met",2000-05-31,196340,165130,"to 10m","CRONAVONE",NA,"Tipperary","33","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand and gravels",NA,NA
"11","1715NEW056",NA,NA,"Borehole",4.5,NA,"Bedrock Not Met",2000-05-31,195780,165220,"to 10m","GREENAN",NA,"Tipperary","33","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sandy clay and gravels",NA,NA
"12","1715NEW057",NA,NA,"Borehole",4,NA,"Bedrock Not Met",2000-05-31,196380,164040,"to 10m","GARRANAKILKA",NA,"Tipperary","33","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand and gravels",NA,NA
"13","1715NEW058",NA,NA,"Borehole",4,NA,"Bedrock Not Met",2000-06-01,197270,163430,"to 10m","SESKIN",NA,"Tipperary","34","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand and gravels",NA,NA
"14","1715NEW059",NA,NA,"Borehole",4.5,NA,"Bedrock Not Met",2000-06-01,198410,162850,"to 10m","CAREW",NA,"Tipperary","34","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clayey gravels",NA,NA
"15","1715NEW060",NA,NA,"Borehole",2.5,2.5,"Bedrock Presumed",2000-06-01,197810,162310,"to 10m","GORTNADA",NA,"Tipperary","40","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sandy gravels",NA,NA
"16","1715NEW061",NA,NA,"Borehole",1.5,1.5,"Bedrock Met",2000-06-01,197560,162080,"to 10m","GLENBEG",NA,"Tipperary","40","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gravels",NA,NA
"17","1715NEW062",NA,NA,"Borehole",2.5,2.5,"Bedrock Met",2000-06-01,197210,161120,"to 10m","BOOGA",NA,"Tipperary","40","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rocks and gravels",NA,NA
"18","1715NEW063",NA,NA,"Borehole",2.5,2.5,"Bedrock Presumed",2000-06-01,195990,161180,"to 10m","KNOCKNAMENA COMMONS",NA,"Tipperary","39","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clay and gravels",NA,NA
"19","1715NEW064",NA,NA,"Borehole",4,NA,"Bedrock Not Met",2000-06-01,194330,160660,"to 10m","KNOCKCURRAGHBOLA COMMONS",NA,"Tipperary","39","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand, gravel and clay",NA,NA
