"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","2031SEW004","Bore No. 1",NA,"Borehole",20.4,6.4,"Bedrock Met",1935-01-16,221140,319720,"to 1km","BAWNBOY",NA,"Cavan",9,"Agri & domestic use","Failure",NA,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,"No water"
"2","2031SEW005",NA,NA,"Borehole",25.9,25.9,"Bedrock Presumed",1971-05-07,218880,319810,"to 1km","TIRNAWANNAGH","BAWNBOY","Cavan",9,"Agri & domestic use","Good",NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probably NERDO 9/10b",NA,"test date 7 may 1971"
"3","2031SEW010",NA,NA,"Borehole",21.3,15.2,"Bedrock Met",1973-09-05,219430,317690,"to 1km","OWENGALLEES","BAWNBOY","Cavan",9,"Agri & domestic use","Good",NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/CAV 3414",NA,NA
"4","2031SEW012",NA,NA,"Borehole",33.5,NA,"DTB Unknown",NA,224910,310690,"to 1km","DOOGARY",NA,"Cavan",14,"Unknown","Good",NA,109.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"test date 13 apr 1977"
"5","2031SEW014",NA,NA,"Borehole",42.7,21.3,"Bedrock Presumed",NA,226260,310740,"to 1km","EVLAGH","BELTURBET","Cavan",14,"Agri & domestic use","Good",NA,196.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"test date 15 nov 1971"
"6","2031SEW016","WTB/ CAV 3188",NA,"Borehole",25.6,15.2,"Bedrock Presumed",NA,225430,314950,"to 1km","KILLARAH",NA,"Cavan",14,"Agri & domestic use","Good",NA,109.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"test date 6 feb 1973"
"7","2031SEW017",NA,NA,"Borehole",16.8,15.2,"Bedrock Met",1972-04-21,217460,316690,"to 1km","BELLALEENAN",NA,"Cavan",13,"Agri & domestic use","Good",NA,109.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/CAV 2959",NA,"test date 21 apr 1972"
"8","2329NEW003",NA,"Co. Co.","Borehole",36,16.7,"Bedrock Met",NA,257690,306890,"to 1km","DRUMNATREAD",NA,"Cavan",22,"Unknown","Failure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2329NEW004",NA,NA,"Borehole",5.2,NA,"DTB Unknown",NA,256830,306700,"to 1km","RATHRUSSAN",NA,"Cavan",22,"Agri & domestic use","Failure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"info 1962"
"10","2329NEW005",NA,NA,"Borehole",24.4,NA,"DTB Unknown",NA,252330,303970,"to 1km","CORDINGIN",NA,"Cavan",26,"Agri & domestic use","Failure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"info dec 1962"
