"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","1129NEW001",NA,"Sligo County Council","Borehole",12.2,NA,"Bedrock Not Met",NA,138830,307830,"to 1km","KNOCKBRACK","Claddagh","Sligo",36,"Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1131NEW002",NA,NA,"Borehole",NA,2.4,"Bedrock Met",NA,128760,329820,"to 1km","CARROWHUBBOCK SOUTH","INNISCRONE","Sligo",16,"Agri use only","Poor",NA,21.8,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,"unknown",NA,"Rotary,good water quality"
"3","1131NEW004",NA,NA,"Borehole",NA,NA,NA,NA,129380,327670,"to 1km","CARROWGARRY","Corballa","Sligo",16,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,"Visited on 27-07-73","6"" Bore, sulphurous. Low Yield"
"4","1133SEW004",NA,NA,"Dug well",1.5,10.4,"Bedrock Met",NA,129740,331320,"to 1km","CARROWHUBBOCK NORTH",NA,"Sligo",16,"Agri & domestic use","Moderate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steel Casing, Max Safe yield: 
32.7m3/day"
"5","1431SEW002",NA,NA,"Unknown",33.5,NA,"DTB Unknown",NA,167230,316130,"to 1km","BALLYMOTE",NA,"Sligo",33,"Agri & domestic use","Failure",NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,"150mm Bore. lined to 11.1m"
"6","1431SEW004",NA,"SLIGO CO. CO","Borehole",32,1.5,"Bedrock Met",NA,166430,311320,"to 1km","BEARVAISH",NA,"Sligo",39,"Agri & domestic use","Poor",NA,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1433SEW002",NA,NA,"Borehole",90.5,NA,"DTB Unknown",NA,158390,330990,"to 1km","LISNARAWER",NA,"Sligo",19,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Proposed new school in July 1997","No water, Boland contractor"
"8","1433SEW003",NA,"SLIGO CO. CO.","Borehole",21.3,NA,"DTB Unknown",NA,156620,334840,"to 1km","CARROWREAGH",NA,"Sligo",13,"Agri & domestic use","Poor",NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1433SEW004",NA,"SLIGO CO. CO.","Borehole",11.6,2.4,"Bedrock Met",NA,164460,333370,"to 1km","BALLYBEG",NA,"Sligo",14,"Agri & domestic use","Poor",NA,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1433SEW005",NA,"SLIGO CO. CO.","Borehole",48.8,5.2,"Bedrock Met",NA,157910,330170,"to 1km","CLOONAKEEMOGE",NA,"Sligo",19,"Agri & domestic use","Poor",NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1433SEW006",NA,"SLIGO CO. CO.","Borehole",42.7,0.6,"Bedrock Met",NA,158780,330180,"to 1km","CARROWKEEL",NA,"Sligo",20,"Agri & domestic use","Poor",NA,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1433SEW009",NA,"ROSSES POINT WATER SUPPLY","Spring",0.9,NA,"DTB Unknown",NA,169760,339240,"to 1km","TEESAN",NA,"Sligo",14,"Other","Intermediate Spring",NA,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN","3miles north of Sligo.Abandoned, another surface spring in area","1980 evidence of pollution, high coliform, Mn and B.O.D. Low dissolved O2 and smell problems"
"13","1433SWW001",NA,"SLIGO CO. CO.","Borehole",39,0.6,"Bedrock Met",NA,143030,335140,"to 1km","CARROWMABLY",NA,"Sligo",12,"Agri & domestic use","Poor",NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1433SWW002",NA,"SLIGO CO. CO","Borehole",23.7,7,"Bedrock Met",NA,142740,331640,"to 1km","FARRANMACFARRELL",NA,"Sligo",18,"Agri & domestic use","Poor",NA,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
