"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","1415NEW120","LAND COMM 104",NA,"Borehole",18.3,2.1,"Bedrock Presumed",1953-07-29,169680,167680,"to 1km","BIRDHILL",NA,"Tipperary",31,NA,"Moderate",NA,48,NA,NA,NA,NA,NA,15.55,NA,NA,NA,NA,NA,NA,NA
"2","1709NEW012",NA,NA,"Borehole",39.6,7.6,NA,1971-02-08,193910,107260,"to 1km","BARNAHOWN",NA,"Tipperary",89,"Domestic use only","Moderate",NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1709NEW013",NA,NA,"Borehole",21.3,1.8,NA,1971-02-18,193910,107120,"to 1km","BARNAHOWN",NA,"Tipperary",89,"Domestic use only","Poor",NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1711NEW001","WTB/TIP S 1096",NA,"Borehole",39.9,6.4,"Bedrock Met",1967-06-08,198900,121850,"to 1km","KILCORAN",NA,"Tipperary",81,"Domestic use only","Poor",NA,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quality OK",NA
"5","1711NEW002","WTB/TIP. S. 1394",NA,"Borehole",20.1,3.7,NA,1966-07-14,194770,122200,"to 1km","BOOLAKENNEDY",NA,"Tipperary",80,"Domestic use only","Poor",NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1711SEW001","WTB/TIP SR",NA,"Borehole",45.7,6.1,"Bedrock Met",1968-05-28,195480,117890,"to 1km","MONALOUGHRA","BALLYLOOBY","Tipperary",80,"Domestic use only","Poor",NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1711SEW002","WTB/TIP. S. 2968",NA,"Borehole",32,32,"Bedrock Presumed",1973-03-08,192730,117150,"to 1km","COOLAGARRANROE","Cahir","Tipperary",80,"Domestic use only","Poor",NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1711SEW003","WTB/TIP. S. 64",NA,"Borehole",28.7,6.1,NA,1973-05-08,192730,117090,"to 1km","COOLAGARRANROE","Cahir","Tipperary",80,"Domestic use only","Poor",NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1711SEW004","WTB/TIP. S. 2822",NA,"Borehole",25.9,3.9,NA,1972-04-27,189960,117250,"to 1km","SKEHEENARANKY","Cahir","Tipperary",80,"Domestic use only","Poor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Discharge was unlimited at time of test!!!",NA
"10","1711SEW005","WTB/TIP.S. 2300",NA,"Borehole",50.2,3.4,NA,1972-04-27,189990,117200,"to 1km","SKEHEENARANKY","CAHIR","Tipperary",80,"Domestic use only","Moderate",NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1711SEW006","WTB/TIP. S.  2644",NA,"Borehole",19.5,6.1,NA,1971-07-19,189540,115130,"to 1km","KILTANKIN",NA,"Tipperary",86,"Domestic use only","Poor",NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1711SEW007","WTB/TIP. S. 3081",NA,"Borehole",15.2,4.3,NA,1974-11-27,193850,111000,"to 1km","GORTEESHAL","CAHIR","Tipperary",86,"Domestic use only","Poor",NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1711SEW009","WTB/TIPP SR 1445",NA,"Borehole",12.1,12.1,"Bedrock Met",NA,199660,114000,"to 1km","SHANRAHAN","CLOGHEEN","Tipperary",87,"Domestic use only","Poor",NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1711SEW010","WTB/TIP S 1885",NA,"Borehole",33.5,30.5,NA,1966-11-28,199000,117700,"to 1km","KILROE","BALLYLOOBY","Tipperary",87,"Domestic use only","Moderate",NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","1711SEW011","TIP S 1301",NA,"Borehole",25.9,3.5,NA,1961-08-01,199060,117720,"to 1km","KILROE","CLOGHEEN","Tipperary",87,"Domestic use only","Moderate",NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
